usuario_id,qtd_jogos,qtd_avaliacoes
5219609,46,1
5239904,7,1
5248405,41,2
5255176,2,1
5454824,91,5
6026747,49,2
6065400,47,2
6074980,41,1
6117185,40,1
6120274,4,1
6120841,69,5
6140344,8,1
6153329,133,1
6157427,82,4
6157604,57,1
6190740,30,3
6192535,21,1
6204662,124,31
6208465,30,1
6213800,49,2
6259367,47,2
6260227,38,1
6272759,255,5
6277148,42,3
6279883,78,4
6282272,36,4
6297121,2,1
6319564,58,2
6330291,19,3
6331769,38,2
6380210,34,6
6385266,111,22
6460186,30,2
6464584,23,1
6469923,15,4
6481720,105,1
6483671,16,1
6490309,10,1
6503275,43,1
6520766,21,1
6542219,18,1
6549299,11,2
6550303,122,6
6567791,36,1
6569589,30,2
6570362,12,1
6581143,68,3
6601811,54,1
6606433,77,2
6620238,8,3
6623877,164,24
6647867,50,1
6653824,32,1
6676055,12,1
6689064,70,2
6708327,112,3
6751758,238,10
6802850,118,9
6841790,109,46
6850949,6,1
6888444,126,2
6909786,4,3
6916933,103,1
22045,15,1
50132,11,3
57754,131,7
59251,53,12
66954,211,8
67531,61,2
73003,257,6
74559,32,2
91388,12,2
105545,25,1
130160,24,2
145314,81,3
152509,71,3
170440,57,2
185003,9,1
200973,14,1
210393,27,2
227660,43,4
239290,13,1
242985,106,1
320906,157,1
344835,45,3
345700,32,1
354231,65,1
360882,84,6
368808,64,3
382470,22,1
386036,22,4
391708,57,4
402904,92,5
412993,15,1
416477,27,4
440645,63,3
447750,22,4
452958,78,4
454595,9,1
456875,30,4
466932,6,1
470514,17,1
481479,19,2
495527,39,1
495982,10,1
501586,46,2
501844,71,12
525949,82,1
529773,26,3
536789,28,1
538283,80,1
541561,26,1
551777,45,4
569441,2,1
576007,14,1
581453,323,50
606141,53,4
646532,23,5
651211,59,3
653505,25,1
657932,23,5
663646,13,1
673648,43,1
675911,6,1
690775,25,4
696489,87,15
715123,76,3
717352,6,1
731601,71,1
736004,23,2
738526,56,5
747600,6,1
751998,36,1
752600,13,1
766388,67,8
767523,81,1
776275,3,1
787774,9,1
790527,18,1
805764,23,2
819566,5,1
838746,25,4
848416,9,1
850882,65,1
856950,14,2
882125,49,3
885727,20,1
886474,17,6
926430,72,10
927085,81,2
932416,81,5
934335,5,1
951723,33,2
975348,12,1
976077,54,8
986924,97,2
990496,46,14
995986,20,1
1003480,29,1
1006604,61,2
1010699,28,6
1030641,29,1
1036240,14,3
1037626,3,1
1052424,51,2
1058439,102,2
1063773,20,3
1078104,29,1
1084794,5,1
1088238,16,1
1092988,10,1
1111027,118,23
1114737,15,1
1120379,5,2
1128438,39,3
1154116,7,2
1181228,10,1
1189720,7,3
1197558,11,1
1213132,15,2
1213185,4,1
1215316,27,2
1219329,77,2
1224819,55,3
1225173,76,5
1227826,5,1
1241001,3,2
1258850,8,1
1270992,26,1
1290370,8,3
1300258,22,3
1300789,58,2
1324537,93,12
1346915,8,1
1349217,10,2
1353733,25,2
1354584,17,1
1367071,6,1
1412998,32,1
1420951,16,2
1428889,21,1
1443234,10,4
1444691,30,5
1446473,33,2
1454409,48,1
1473730,25,1
1478748,18,1
1478774,19,1
1485923,0,1
1489576,32,1
1507557,8,1
1508708,4,1
1510783,61,2
1514781,26,1
1524883,57,1
1536196,5,1
1544164,12,3
1546970,8,1
1549977,62,4
1551625,12,2
1557947,45,1
1560998,15,7
1564329,91,2
1565431,22,1
1572889,5,2
1578733,20,2
1604368,48,1
1613682,15,1
1614981,16,2
1617290,81,1
1633610,47,5
1669711,8,2
1683568,5,1
1691437,44,3
1700906,18,4
1705854,8,1
1705900,62,11
1716941,44,2
1726696,10,5
1728334,5,1
1732924,57,3
1733909,15,1
1739918,4,2
1748975,0,1
1751922,44,1
1754636,21,2
1775201,71,4
1778777,28,3
1782602,198,3
1790963,8,2
1793685,17,2
1795264,12,2
1799158,30,2
1810818,3,1
1816197,16,1
1816372,8,2
1820048,47,5
1825922,12,5
1838383,11,1
1840223,3,1
1842535,14,1
1856476,10,1
1861329,8,1
1863470,18,1
1866941,2,1
1867734,17,1
1876348,8,1
1877308,23,1
1883070,52,3
1884545,35,4
1889333,11,1
1889427,18,1
1899624,9,1
1914249,9,1
1914999,11,1
1931594,46,2
1935688,2,1
1943973,5,1
1955176,5,1
1957183,11,2
1959569,11,1
1975629,0,1
1989153,13,3
1990744,3,1
2017573,19,1
2028299,25,3
2059649,9,1
2101149,5,1
2146912,0,1
2153569,17,1
2165500,2,1
2169412,7,3
2183269,14,1
2193289,8,1
2194019,6,1
2194518,3,2
2197964,2,1
2248622,8,2
2252795,3,1
2257779,2,1
2268172,8,3
2270591,0,1
2272639,0,1
2273916,3,1
2280178,0,1
2294597,4,1
2296135,0,1
2298597,6,1
2304255,7,2
2311630,7,1
2312254,5,1
2318005,0,1
2972786,809,9
3617310,1031,5
103696,415,2
1953013,296,1
3260851,192,11
3669582,92,3
4204009,421,4
4450746,1077,12
5260627,270,8
5396516,38,1
5410437,199,3
5756136,75,1
5782048,219,2
6089254,229,21
6198321,950,39
6521985,621,2
6788738,275,2
6833812,133,1
6904405,236,1
256332,796,2
453957,33,2
655022,643,8
878401,646,1
891530,241,1
1284101,47,1
1339453,632,9
1447256,306,8
1911380,284,2
2042827,600,3
2188651,792,7
2209073,239,3
2299946,195,18
2405838,383,1
2519535,231,1
2658228,577,44
2704152,483,6
2946331,173,5
3032949,195,2
3065772,337,2
3069480,463,10
3239430,251,1
3294546,1912,4
3355240,274,1
3392847,277,9
3455167,212,8
3477193,245,2
3498681,73,1
3517056,202,6
3524684,368,3
3596437,189,1
3601583,3586,2
3613201,131,1
3658926,706,3
3668254,271,1
3698190,481,13
3709077,199,1
3744987,94,1
3777494,448,13
3779790,26,1
3805946,598,2
3836471,262,1
3879001,150,2
3902120,808,9
3939586,287,4
3947432,2378,12
4002412,234,1
4047513,56,2
4073346,382,4
4073719,115,1
4096133,436,46
4105184,372,14
4112420,158,1
4219558,386,1
4248832,110,2
4280590,181,5
4291924,355,3
4335516,199,2
4369350,66,1
4389176,152,3
4390006,40,3
4460623,190,1
4473815,263,3
4483754,226,3
4486122,26,1
4493911,960,1
4563323,141,4
4585334,348,8
4598264,378,24
4601864,315,3
4607952,141,1
4612397,301,1
4711367,144,1
4735393,96,1
4774048,246,4
4807999,961,2
4829323,391,5
4840597,201,2
4858519,74,4
4878572,37,2
4884617,375,4
4896964,157,12
4909681,929,1
4943227,605,20
4973746,377,2
5040482,972,11
5045608,135,1
5090054,167,5
5102919,86,2
5126229,340,6
5126610,365,4
5138329,263,1
5142749,149,8
5155350,586,3
5160293,103,1
5170886,712,9
5174916,373,2
5217867,78,1
5236859,66,1
5243337,183,19
5255902,112,7
5269842,163,4
5277552,288,5
5297252,148,21
5301347,718,3
5306538,249,9
5309739,214,1
5314968,204,12
5319695,87,4
5324227,656,3
5328631,67,3
5336890,126,10
5354884,28,1
5357445,539,3
5372532,16,1
5399562,21,2
5401937,252,23
5408391,85,1
5415427,347,3
5420292,65,1
5431979,615,4
5440251,97,2
5457664,232,6
5475340,179,2
5476981,277,3
5483237,10,1
5483241,1053,4
5493103,223,2
5496795,597,8
5508336,335,3
5518534,721,1
5540346,405,8
5540645,534,24
5547360,152,1
5551610,428,25
5557208,302,12
5564193,356,3
5568879,219,6
5580759,36,4
5588849,104,1
5589900,296,1
5602755,480,12
5605182,21,1
5614122,20,1
5615530,195,16
5625066,160,2
5630418,77,8
5644878,167,6
5644898,139,4
5652961,62,1
5661079,43,1
5665609,201,8
5674592,1713,40
5674960,67,3
5677428,55,1
5685857,145,7
5688174,181,2
5696764,117,8
5711311,133,5
5713022,106,1
5729006,100,7
5739267,2128,13
5756357,179,23
5765020,179,1
5769680,111,1
5780704,153,3
5792880,207,5
5794207,136,3
5799252,578,3
5799783,713,1
5800015,188,1
5829682,903,16
5835250,142,3
5839140,133,1
5848729,87,4
5857452,103,1
5864833,139,3
5875103,129,7
5889589,48,2
5896355,114,11
5930262,292,4
5936671,522,13
5942259,190,11
5955627,1191,6
5968283,19,2
5970083,450,9
5975707,363,2
6026831,156,13
6051592,387,2
6062133,61,1
6099084,23,1
6104765,21,3
6107297,107,15
6112198,66,2
6151586,110,2
6158846,104,1
6159229,2721,74
6194349,278,3
6296142,447,132
6314328,70,3
6319442,67,7
6342747,237,24
6377707,326,1
6394417,478,38
6408413,150,2
6424678,125,10
6450136,51,5
6471026,81,2
6475895,350,5
6502582,160,3
6546647,166,1
6572194,321,1
6598088,81,5
6610519,405,24
6611005,31,2
6624434,53,2
6648430,191,3
6657610,332,14
6708789,62,4
6711153,1151,7
6743043,65,2
6747743,550,4
6750845,101,4
6768397,162,4
6770645,88,8
6776776,67,1
6781251,246,13
6798238,158,3
6800604,284,3
6807860,143,2
6814649,245,8
6840278,228,4
6847628,294,5
6880680,137,1
6881953,146,18
6910054,140,1
6911810,461,5
153773,55,4
180924,110,2
189479,350,10
212553,165,1
233754,204,3
238596,67,16
267309,221,5
314096,235,2
337052,140,3
484156,802,1
514882,9,2
520378,195,2
539099,125,1
541454,1650,9
560337,249,2
639847,49,2
725031,252,3
773402,171,3
788206,132,2
861987,326,1
879579,29,2
898598,163,5
934243,54,1
946610,222,6
961304,194,3
1010935,56,3
1027382,85,14
1044546,148,3
1101166,58,2
1111991,205,4
1120710,193,2
1187068,197,10
1208745,776,12
1303779,151,1
1346240,40,4
1361892,161,12
1374161,58,1
1388156,76,1
1433757,64,2
1436501,259,1
1437296,38,1
1465198,267,2
1470326,51,2
1473359,137,12
1479455,366,1
1563197,196,3
1589275,55,1
1600338,572,17
1612841,112,5
1631280,461,2
1657999,148,4
1675946,223,2
1682689,160,12
1720736,163,6
1785136,62,1
1808704,746,14
1875535,22,2
1887884,124,2
1915888,77,2
1916870,309,5
1940169,215,4
1993553,349,1
1995032,236,10
2001496,210,5
2010745,26,1
2022520,209,2
2027078,464,1
2027145,147,4
2095679,128,2
2107525,28,1
2121189,145,2
2124232,101,11
2125689,82,1
2128036,11,1
2134261,1127,23
2141498,120,1
2145266,36,2
2180840,140,1
2197799,113,1
2202435,135,1
2207840,666,7
2213337,1810,66
2216948,268,10
2224254,67,1
2227259,331,6
2231878,93,6
2262378,570,11
2296364,109,3
2310916,91,4
2327929,344,15
2344810,630,27
2356211,35,1
2362771,45,1
2368498,206,35
2405766,137,1
2416025,53,1
2425954,66,4
2442031,239,3
2459010,63,3
2467004,109,4
2476112,135,1
2483517,267,41
2514266,13,1
2522662,23,1
2530753,26,4
2534856,659,12
2545327,102,23
2570560,63,4
2596718,97,1
2604546,158,21
2611949,83,2
2619893,95,1
2620618,84,2
2661534,761,2
2664331,206,7
2670694,139,1
2673809,96,1
2683601,264,1
2688828,13,1
2692965,120,1
2716274,122,2
2719341,121,5
2721185,85,4
2724776,207,2
2729271,32,2
2747430,215,5
2771369,275,7
2776636,78,3
2804869,211,4
2816676,290,8
2817341,104,2
2818805,88,3
2833370,51,5
2840828,91,2
2844889,39,1
2849098,45,1
2849443,19,1
2858794,172,11
2860873,14,1
2861274,139,8
2866723,75,2
2871492,48,1
2882846,796,9
2889754,207,1
2897611,392,82
2914760,71,1
2937972,226,27
2960394,26,2
2995463,79,4
3026188,128,2
3026896,112,3
3040803,284,12
3057678,78,3
3091694,196,3
3099886,84,6
3104439,165,1
3126971,31,2
3127365,442,2
3133663,186,10
3160291,6,1
3167441,23,5
3179114,221,28
3186852,47,1
3199640,33,1
3228556,143,1
3232047,18,1
3244221,136,2
3258543,141,3
3298643,219,3
3310496,303,1
3311835,16,1
3313032,41,8
3336390,52,1
3340123,58,1
3344604,107,1
3363449,36,1
3375990,169,1
3380060,530,3
3383944,244,49
3409225,27,3
3413012,205,1
3413699,74,2
3433700,268,1
3436530,51,5
3440382,52,4
3442206,47,1
3443057,746,24
3469399,111,2
3506405,1458,103
3509789,41,3
3512958,53,1
3523367,53,4
3538655,326,5
3547295,37,2
3551366,39,3
3565777,82,1
3575815,54,8
3583807,143,5
3627530,35,2
3641419,337,3
3655782,501,21
3663005,26,1
3724795,44,19
3735102,85,4
3760891,77,2
3773047,132,5
3775488,333,16
3788301,17,1
3790467,92,3
3796144,58,2
3810377,27,2
3814800,216,15
3832146,38,1
3851160,222,1
3869166,74,3
3888378,58,1
3893366,7,1
3897023,13,1
3909825,52,1
3918174,121,9
3921457,242,4
3928276,22,1
3929984,40,4
3948594,45,1
3951037,207,9
3962127,19,1
3967841,72,7
4002935,90,17
4009611,176,1
4021557,145,4
4033329,224,2
4052564,39,6
4064636,35,4
4087828,91,1
4118020,79,3
4135647,89,5
4167292,71,14
4250247,24,2
4267533,120,7
4299165,10,1
4305909,119,8
4306848,9,1
4306887,185,8
4332807,95,1
4339310,48,11
4347138,390,21
4350545,49,2
4360380,506,7
4403686,214,2
4427010,30,1
4429227,32,2
4433516,12,2
4461446,299,15
4465496,112,20
4466085,15,5
4477813,84,6
4493074,69,4
4498921,208,19
4517788,62,2
4537329,627,32
4544993,92,8
4582445,74,1
4585955,87,2
4587627,61,6
4601121,10,4
4613909,89,1
4628195,435,2
4639701,15,1
4642145,14,1
4647380,60,3
4664950,18,1
4678741,57,3
4681228,8,1
4683905,13,1
4733163,41,1
4734913,39,1
4736066,88,1
4741091,9,1
4752025,30,2
4761596,8,1
4766430,81,14
4767395,7,1
4771359,127,2
4781213,11,2
4790789,154,8
4806469,101,7
4813157,133,4
4823175,48,1
4823377,17,1
4826694,148,2
4842813,69,1
4874751,45,2
4889020,25,2
4889593,3,1
4894139,14,1
4899836,68,2
4906296,48,1
4919888,123,2
4934780,108,24
4952156,56,4
4983779,22,2
4984753,53,3
4985356,47,3
4988665,13,1
4992711,93,1
5004838,43,1
5010776,15,1
5011797,14,1
5022454,7,1
5037197,48,7
5055896,50,1
5059487,11,1
5064038,40,3
5086823,14,2
5137767,9,2
5146369,3,2
5150005,49,3
5161075,263,3
5178541,2,1
5189223,232,26
5201995,81,1
5229493,2,2
5236032,0,1
5976456,33,1
6028499,20,1
6055782,75,5
6059323,42,1
6079337,88,2
6081457,16,1
6090868,221,5
6091445,100,7
6113081,64,1
6129072,23,2
6155711,84,10
6157763,80,1
6189449,60,1
6231078,7,1
6237407,19,1
6262127,19,1
6291203,63,3
6291881,34,2
6324823,15,1
6330978,12,1
6362929,89,4
6364256,35,2
6377205,80,4
6386254,63,3
6425739,12,1
6434209,12,1
6436844,122,8
6456536,11,2
6459628,36,3
6473208,35,2
6474871,71,1
6482090,13,1
6486023,61,2
6497592,12,1
6557476,8,1
6600998,104,2
6607316,16,4
6611310,6,1
6623558,42,1
6631472,22,5
6632509,50,1
6633061,8,1
6638092,43,5
6648017,139,10
6669886,2,1
6688935,100,1
6784661,25,6
6802861,12,1
6805030,28,1
6883290,0,1
6884710,103,1
6885186,11,5
6888657,80,1
6894354,98,1
6902551,7,1
6907002,55,1
6912010,39,2
8778,19,1
43531,119,3
48952,8,1
49579,15,1
55900,39,4
57631,158,10
67240,77,12
75998,2,1
79035,16,3
81875,112,2
92460,4,1
107571,66,2
108527,10,2
122831,26,1
139239,57,1
153162,18,1
154956,9,1
158720,4,1
171246,77,1
171800,26,2
177703,27,1
186869,35,4
206094,23,3
210253,42,4
216427,45,3
226086,19,1
237338,24,6
250627,19,1
252772,18,2
269018,140,3
273409,67,5
287007,103,2
299958,28,4
306889,79,2
312250,31,1
313120,43,4
314649,27,1
347412,64,1
373867,17,1
374383,17,3
458471,30,1
460520,31,2
490455,40,2
502139,6,2
514650,121,2
526364,37,9
542596,46,8
544434,11,3
546668,46,13
548373,13,1
548841,25,12
560251,12,2
592108,230,29
636949,31,1
669102,64,2
686706,4,1
696860,39,6
703078,6,2
704517,46,4
719823,69,3
724434,6,3
725191,29,1
745763,17,1
763969,14,1
771885,10,1
787571,104,5
795834,18,1
796889,13,1
797539,13,2
799826,21,2
825082,39,3
826765,46,1
839922,13,1
858496,16,1
868732,12,1
881731,9,2
892643,11,1
895416,4,1
914326,56,7
923159,24,3
942960,27,1
944796,3,2
956399,33,1
966094,6,1
969089,10,1
970873,6,1
979380,13,4
980846,6,1
983939,16,1
997904,18,1
1001673,81,4
1015319,41,2
1016726,19,3
1022505,25,1
1024804,36,3
1030740,59,1
1040077,43,3
1053613,59,3
1056537,18,1
1063053,12,2
1066349,75,3
1070818,13,1
1077110,7,1
1090049,6,1
1102670,18,2
1110978,10,1
1114950,3,1
1116562,91,7
1127234,9,1
1130377,30,2
1140897,9,2
1174581,42,3
1179992,3,1
1182871,17,1
1196219,28,4
1200450,19,1
1212056,16,2
1217492,3,1
1218759,21,4
1220710,169,20
1221264,192,4
1241863,4,1
1254539,76,1
1263168,30,3
1267606,41,5
1270865,14,4
1288604,7,1
1297005,151,2
1308980,0,1
1311305,12,1
1316009,26,2
1326259,34,2
1333192,12,1
1338378,3,1
1349312,38,3
1359298,8,2
1359603,18,6
1362896,14,1
1366949,10,2
1382012,11,1
1410388,24,1
1413058,32,1
1432901,4,1
1440037,61,1
1447193,104,4
1458409,136,4
1458860,55,12
1470486,17,2
1484747,35,1
1485358,42,1
1485750,18,2
1487657,4,1
1493599,51,1
1501359,21,2
1506637,170,11
1521229,39,1
1522063,10,1
1581133,21,4
1595244,4,1
1618229,18,4
1623163,17,3
1626399,11,3
1642026,25,6
1647326,66,2
1687631,16,1
1712279,19,1
1712616,32,2
1714669,19,8
1715413,7,1
1727074,58,5
1728937,16,4
1741847,15,2
1742850,6,4
1744564,44,2
1745325,25,3
1745552,62,1
1765870,11,4
1775452,8,3
1778122,3,1
1805811,2,2
1815297,36,1
1832250,3,1
1837035,31,4
1845807,8,2
1847907,11,1
1849474,3,2
1851043,10,1
1856835,2,1
1865850,2,1
1869370,27,2
1874350,6,1
1877229,35,1
1878600,3,1
1878628,40,1
1881132,36,2
1883116,4,1
1891226,14,2
1892114,18,3
1894878,38,2
1896495,7,1
1919064,13,1
1926314,2,1
1937261,39,4
1958092,4,1
1967265,28,1
2013736,9,3
2021247,5,3
2032130,3,1
2062385,8,1
2070815,0,1
2091593,5,1
2097744,79,1
2098502,15,1
2136162,3,1
2159891,30,1
2165360,5,2
2168707,45,1
2177787,2,1
2201063,14,1
2203741,9,2
2211515,5,1
2211541,45,1
2215741,3,1
2218431,51,2
2234740,0,1
2235405,28,2
2238691,4,1
2245526,6,1
2246139,2,1
2252944,6,1
2258291,3,1
2271416,4,1
2287809,5,1
2300994,17,2
2306272,2,1
2308462,15,1
2311494,8,1
2315303,0,1
2878827,769,2
3705005,370,29
4231198,254,2
5300893,250,4
685838,357,14
2507435,282,5
3356808,1102,8
3382040,808,2
3587547,285,6
3853476,603,4
3961646,88,2
4008436,112,1
4675211,985,12
4873935,182,2
5163013,617,5
5260960,334,1
5405487,293,11
5497385,94,3
5577352,301,5
5656639,663,3
5769990,71,2
5824923,1747,6
5851591,145,13
5868208,525,6
5975969,210,7
6370639,382,1
6434412,499,5
6586584,262,2
6690530,251,20
6729714,318,3
577,926,5
99103,859,10
225478,158,4
265467,230,2
532821,481,3
921614,531,6
1149596,89,2
1554373,87,7
1573387,886,11
1627515,367,1
2001276,136,1
2043571,487,7
2114588,120,1
2169208,61,2
2254582,935,11
2344155,35,2
2499067,667,4
2519777,228,1
2620382,285,2
2649212,210,10
2825622,116,2
3040454,84,1
3076084,2216,2
3316750,139,5
3371657,441,8
3441663,133,6
3485898,499,3
3516498,197,3
3583232,64,2
3589537,22,5
3699781,444,16
3718425,12,1
3720801,155,2
3773314,641,11
3866235,226,12
3884074,169,8
3912432,803,16
4038164,501,1
4076278,254,11
4105751,629,4
4110728,225,5
4161527,58,3
4186213,211,12
4193291,316,1
4196918,1188,9
4219140,2009,57
4253746,385,5
4259104,637,13
4356282,313,3
4376368,1113,89
4379649,50,1
4398590,844,12
4419535,95,1
4463137,3201,7
4486373,284,4
4501394,1568,12
4526872,314,6
4538876,236,8
4549982,406,11
4552085,273,1
4593771,275,20
4607070,126,2
4649936,274,6
4668938,914,3
4671741,155,12
4677907,647,17
4684122,203,4
4744179,193,1
4748497,316,5
4750426,229,2
4794605,261,8
4800708,229,3
4834479,268,33
4858112,96,1
4880340,97,1
4925833,498,9
4942588,610,6
4943633,34,1
4995757,416,3
4998396,132,4
5025879,180,4
5084745,420,7
5094531,182,7
5102197,474,19
5109148,74,6
5158621,85,1
5190429,84,3
5218372,277,34
5256443,108,2
5262178,829,31
5265818,132,2
5267255,273,2
5267860,96,1
5269806,183,2
5281524,440,3
5282184,169,11
5282550,64,2
5304493,176,10
5314562,439,8
5318491,87,3
5319496,273,3
5319840,165,5
5323314,552,3
5334681,40,2
5337467,24,3
5371691,110,2
5403517,1046,9
5404503,132,6
5417550,408,1
5426309,204,19
5430142,312,5
5432768,247,8
5446719,794,2
5453298,307,6
5463529,502,18
5496225,199,3
5496241,574,3
5497749,63,1
5501181,143,2
5506345,117,1
5524065,675,6
5550378,106,1
5569652,649,1
5572663,394,4
5576131,394,6
5583950,471,2
5594002,275,1
5594133,52,1
5598258,189,1
5599244,475,5
5599954,214,4
5604039,492,1
5611698,113,13
5626276,166,1
5626540,271,3
5633577,97,1
5636868,266,7
5638167,239,4
5644326,241,3
5648756,656,21
5653296,427,18
5653589,84,3
5660479,718,5
5662416,267,22
5664566,104,1
5664980,679,6
5673072,61,2
5677310,46,3
5683054,146,5
5687239,394,2
5707122,12,1
5715651,29,4
5719039,1198,4
5751286,518,2
5752652,174,1
5755593,204,7
5755669,317,12
5771781,1442,8
5779477,53,1
5781268,227,1
5788274,119,1
5805931,256,9
5806984,206,1
5815189,9197,4
5827785,19,1
5834250,44,2
5853721,233,6
5861276,264,25
5863215,189,2
5875792,311,2
5876793,1154,1
5892527,33,1
5898398,30,1
5900283,434,6
5903392,77,6
5914756,476,8
5921362,445,3
5929097,249,6
5937302,774,3
5945691,192,1
5945993,420,5
5958322,123,10
5974471,343,5
5989267,217,4
5994163,378,2
5997917,115,2
6025246,105,8
6032573,377,4
6035358,358,8
6070866,123,4
6076186,84,6
6077112,513,2
6112939,31,1
6131920,95,3
6137936,294,1
6146470,139,3
6153665,166,10
6169456,230,3
6180969,377,19
6229012,20,3
6264718,76,3
6278331,141,6
6458382,98,2
6485579,102,2
6493681,422,5
6495519,228,5
6514838,138,1
6566900,346,2
6635587,48,1
6644370,120,7
6670135,1041,20
6674965,20,1
6694652,88,2
6707527,161,2
6720615,22,1
6729213,329,21
6748150,124,5
6756344,83,7
6762779,1065,13
6770667,131,1
6777892,1072,9
6781474,170,1
6781522,48,1
6786941,290,7
6877627,420,11
6884151,195,10
5014,258,5
16261,281,1
17301,178,4
73210,1581,10
98137,231,3
100726,44,1
149729,127,4
155731,128,1
220163,649,10
269763,288,1
299807,541,4
346432,332,11
473252,103,2
502017,54,2
588167,112,7
598575,113,1
619281,201,12
692406,74,1
706165,218,5
712173,62,2
728447,279,3
762059,185,2
794107,114,2
836822,330,14
861766,69,1
864774,195,2
916412,158,12
949582,91,3
960001,285,3
961056,207,1
1055089,45,1
1061140,131,16
1162181,834,11
1176942,408,6
1233807,820,7
1304241,150,2
1335211,263,2
1388763,240,9
1389758,256,2
1399485,19,1
1408107,25,2
1414235,55,1
1423780,51,4
1431820,10,1
1436614,181,1
1466663,290,10
1475059,125,4
1478879,230,5
1481919,81,15
1539665,367,5
1556637,208,8
1634612,100,10
1671686,149,2
1684596,90,3
1705447,52,2
1720490,126,6
1740173,309,7
1758344,219,7
1777284,80,1
1778796,57,2
1829706,148,2
1870578,81,20
1900206,133,5
1937255,21,1
1941007,52,9
1941383,53,2
1960594,219,1
1972595,260,4
1980453,46,3
1987487,142,9
2005522,45,2
2011131,0,1
2022367,71,3
2039398,250,6
2096960,29,3
2098523,30,1
2101293,201,4
2102985,132,3
2149916,30,3
2171612,198,1
2175181,155,3
2199003,395,6
2200295,37,2
2232018,26,1
2233455,86,3
2258199,324,8
2276861,351,36
2288306,162,2
2297681,257,15
2300091,214,14
2301889,371,2
2304208,87,3
2310831,40,2
2318634,91,1
2336154,629,32
2354007,316,7
2354638,676,13
2376570,85,1
2379863,335,24
2390784,175,3
2434694,37,3
2445170,2,1
2458054,327,11
2497418,49,14
2498860,451,5
2510256,17,4
2521477,34,2
2531375,242,1
2582999,220,36
2586947,7,1
2604880,214,1
2605994,75,1
2621228,106,1
2621947,30,1
2628589,50,3
2650906,23,1
2668118,161,4
2673079,23,1
2690250,26,2
2690781,116,1
2718146,29,1
2719399,73,1
2723100,134,3
2738729,279,1
2749215,510,8
2749989,25,1
2752152,33,1
2752730,418,14
2761967,95,2
2769063,5,1
2808148,138,6
2819681,77,2
2821472,73,5
2833665,95,2
2842785,419,5
2861726,579,11
2880107,48,1
2893070,87,3
2894361,237,4
2901711,176,1
2903909,100,5
2905650,57,2
2913797,60,1
2922841,180,6
2931440,182,2
2932370,19,2
2933378,368,26
2939564,140,6
2950486,119,4
2961809,92,12
2967926,146,1
2975712,66,5
3021586,71,1
3041859,80,4
3045990,28,1
3062753,249,15
3074325,72,9
3082241,59,1
3084877,39,3
3091154,282,9
3097160,95,3
3105495,129,5
3122651,356,4
3155318,50,6
3155688,57,1
3196139,39,1
3207364,634,10
3218704,122,2
3226543,312,18
