jogo_id,titulo,data_lancamento,win,mac,linux,avaliacao,feedback_positivo,qtd_avaliacoes,preco_final,preco_original,desconto,descricao,tags
938560,INMOST,2020-08-21,True,True,False,Very Positive,91,3228,14.99,14.99,0.0,"Escape the depths of an otherworldly labyrinth in this cinematic puzzle platformer. Explore a hauntingly beautiful world, with three playable characters, in one dark, interconnected story.","['Indie', 'Pixel Graphics', 'Adventure', 'Exploration', 'Thriller', 'Story Rich', 'Psychological', 'Puzzle Platformer', 'Atmospheric', 'Dark', 'Psychological Horror', 'Singleplayer', 'Platformer', 'Mystery', 'Emotional', 'Horror', 'Action', 'Puzzle', '2D Platformer', 'Cinematic']"
1086940,Baldur's Gate 3,2020-10-06,True,True,False,Very Positive,87,52106,59.99,59.99,0.0,"Gather your party, and return to the Forgotten Realms in a tale of fellowship and betrayal, sacrifice and survival, and the lure of absolute power.","['Early Access', 'RPG', 'Choices Matter', 'Character Customization', 'Story Rich', 'CRPG', 'Fantasy', 'Co-op Campaign', 'Romance', 'Class-Based', 'Dark Fantasy', 'PvE', 'Narration', 'Stealth', 'Combat', 'Crafting', 'Turn-Based Combat', 'Isometric', 'Team-Based', 'Tutorial']"
1259980,RIDE 4,2020-10-08,True,False,False,Very Positive,81,6171,9.99,49.99,80.0,"Are you ready to live the best gaming experience that a motorcycle fan can get? RIDE 4 will spark your competitive soul with hundreds of bikes, dozens of tracks and a whole new level of realism.","['Racing', 'Motorbike', 'Sports', 'Multiplayer', 'First-Person', 'Third Person', 'Driving', 'Automobile Sim', 'Simulation', 'PvP', 'Singleplayer', 'Bikes', 'Competitive', 'Open World', 'VR', 'Difficult']"
1413020,Superfly,2022-06-17,True,False,False,Very Positive,89,421,14.99,14.99,0.0,Superfly is a virtual reality action game where you play as the superhero of your dreams. Mix and match eight unique movement modes to fly through a massive open-world city full of challenges for your movement and combat skills.,"['Action', 'VR', 'Combat', 'Open World', 'Physics', 'Simulation', 'Indie', 'Procedural Generation', 'Flight', 'Sandbox', '3D', 'Singleplayer', 'Superhero', 'Stylized', 'Early Access']"
1621070,DeadPoly,2022-01-12,True,False,False,Very Positive,81,3090,9.99,9.99,0.0,"DeadPoly is a polygon zombie survival looter shooter with base building and crafting. Your only goal is survival, everything else is optional.","['Survival', 'Zombies', 'Open World', 'Open World Survival Craft', 'Multiplayer', 'Post-apocalyptic', 'Third-Person Shooter', 'Online Co-Op', 'Singleplayer', 'PvP', 'Action', 'Loot', 'PvE', 'Sandbox', 'Crafting', 'Base Building', 'Looter Shooter', 'Building', 'Shooter', 'Early Access']"
2050590,Fhtagn Simulator,2022-10-21,True,False,False,Very Positive,94,289,7.99,7.99,0.0,"Fhtagn Simulator is a Cthulhu Roulette Deckbuilder. Set up card slots on roulette to maximize card's value. Collect evil creatures, spells, items and environment to build your deck. Your ultimate mission is to sacrifice spirit collected by cards to unseal the ancient gods that have come to earth!","['Deckbuilding', 'Roguelike Deckbuilder', 'Roguelite', 'Lovecraftian', 'Auto Battler', 'Automation', 'Turn-Based', 'Card Game', 'Villain Protagonist', 'Roguelike', 'Strategy', '2D', 'Procedural Generation', 'Casual', 'Pixel Graphics', 'Gambling', 'Singleplayer', 'Retro', 'Indie', 'Replay Value']"
333300,ADOM (Ancient Domains Of Mystery),2015-11-16,True,True,True,Very Positive,87,1042,14.99,14.99,0.0,"ADOM (Ancient Domains Of Mystery) is one of the most successful roguelike games ever created, boasting a brilliant mix of story, RPG, exploration, and intensely strategic & flexible combat. The Steam version adds various features like achievements, difficulty level customization & play modes.","['CRPG', 'Traditional Roguelike', 'Dungeon Crawler', 'Perma Death', 'Turn-Based', 'Difficult', 'Roguelike', 'Tabletop', 'Strategy', 'RPG', '2D', 'Procedural Generation', 'Pixel Graphics', 'Fantasy', 'Atmospheric', 'Adventure', 'Grid-Based Movement', 'Singleplayer', 'Indie', 'Replay Value']"
403180,Draw a Stickman: EPIC 2,2015-11-06,True,False,False,Very Positive,86,602,6.99,6.99,0.0,"Imagination is the key, as you enter a magical storybook full of mystery and wonder, unusual creatures, and enigmatic puzzles! Create your own original Stickman and then watch it come to life in DRAW A STICKMAN: EPIC 2! Jump in to this action-packed adventure that allows for endless creativity!","['Adventure', 'Indie', 'Casual', 'Puzzle', 'Hand-drawn', 'Singleplayer', 'Multiplayer']"
455400,PAC-MAN 256,2016-06-21,True,True,True,Overwhelmingly Positive,95,949,4.99,4.99,0.0,PAC-MAN 256 is the maze that never ends. But the Glitch is coming for you…,"['Action', 'Arcade', 'Retro', 'Casual', 'Multiplayer', 'Singleplayer', 'Local Multiplayer', 'Pixel Graphics', 'Local Co-Op', 'Classic', '4 Player Local', 'Roguelike', 'Family Friendly', 'Memes']"
576770,Low Magic Age,2017-01-10,True,False,False,Very Positive,91,2627,5.99,14.99,60.0,"Adventure and fight in a medieval fantasy open world! Build heroic characters with various abilities, travel through villages, cities, or perilous dungeons. Strategic turn-based combat system and advanced character building - Fog of war, charging and flanking, and more in the fast-paced Arena mode.","['Early Access', 'Dungeons & Dragons', 'Turn-Based Combat', 'Turn-Based Tactics', 'Party-Based RPG', 'Turn-Based Strategy', 'Turn-Based', 'Dungeon Crawler', 'Grid-Based Movement', 'Team-Based', 'Medieval', 'Old School', 'Character Customization', 'Traditional Roguelike', 'Tactical RPG', 'Strategy RPG', 'CRPG', 'Sandbox', 'Roguelike', 'Adventure']"
736260,Baba Is You,2019-03-13,True,True,True,Overwhelmingly Positive,98,14808,14.99,14.99,0.0,"Baba Is You is a puzzle game where the rules you have to follow are present as blocks you can interact with. By manipulating them, you can change how the game works, repurpose things you find in the levels and cause surprising interactions!","['Puzzle', 'Indie', 'Difficult', 'Singleplayer', 'Pixel Graphics', 'Logic', 'Cute', '2D', 'Programming', 'Sokoban', 'Great Soundtrack', 'Minimalist', 'Casual', 'Level Editor', 'Top-Down', 'Retro', 'Atmospheric', 'Strategy', 'Funny', 'Surreal']"
1003730,Soko Loco Deluxe,2019-11-13,True,True,False,Very Positive,83,66,9.99,9.99,0.0,"Soko Loco Deluxe is a cute train tycoon! 🚂🧱🎁💎 Transport resources, develop towns and build a giant monument! Choo-choo!","['Indie', 'Simulation', 'Strategy', 'Trains', 'Transportation', 'City Builder', 'Cute', 'Colorful', 'RTS', 'Pixel Graphics']"
1079160,Touhou Kikeijuu ~ Wily Beast and Weakest Creature.,2019-09-09,True,False,False,Overwhelmingly Positive,97,897,14.99,14.99,0.0,誰が強いのか、誰が賢いのか、誰が正しいのか　畜生の理に則って、全て弾幕で決めよう！ ワイルドでビーストライクなシューティング幻想！,"['Indie', 'Bullet Hell', 'Great Soundtrack', 'Faith', ""Shoot 'Em Up"", 'Action', 'Female Protagonist', 'Difficult', 'Singleplayer', 'Anime', 'Arcade', '2D', 'Cute', 'Lore-Rich', 'Fantasy', 'Story Rich', 'Memes']"
1135230,Ember Knights,2022-04-20,True,False,False,Overwhelmingly Positive,95,1648,11.24,14.99,25.0,"Ember Knights is an action rogue-lite for 1-4 players where you play as legendary knights, the last spark of hope against the mad sorcerer Praxis and his hordes of unwavering fiends. Wield weapons & skills, build synergies with game-changing relics and free the universe of Praxis’ corruption.","['Early Access', 'Action Roguelike', 'Roguelite', 'Pixel Graphics', 'Dungeon Crawler', 'Hack and Slash', 'Adventure', 'RPG', 'Co-op', 'Multiplayer', 'Action', 'Online Co-Op', 'Singleplayer', '2D', 'Local Co-Op', 'Roguelike', 'Local Multiplayer', 'Top-Down', 'Procedural Generation', 'Combat']"
1158160,Coral Island,2022-10-11,True,False,False,Very Positive,91,4385,24.99,24.99,0.0,"Coral Island is a vibrant and laid-back reimagining of farm sim games. Be who you want and experience enchanting island living at your own pace—live off the land, nurture animals, build relationships with a diverse cast of townsfolk, and make the world around you a more vital and harmonious place.","['Early Access', 'Farming Sim', 'Life Sim', 'Simulation', 'Agriculture', 'Relaxing', 'RPG', 'Crafting', 'Sandbox', 'Dating Sim', 'Building', 'Singleplayer', 'Open World', 'Casual', 'Character Customization', 'Indie', 'Adventure', 'Mining', 'Fishing', 'Cartoony']"
1388880,Doki Doki Literature Club Plus!,2021-06-30,True,True,False,Overwhelmingly Positive,96,17383,14.99,14.99,0.0,Welcome to the club! Write poems for your crush and experience the terror of school romance in this critically-acclaimed psychological horror story.,"['Psychological Horror', 'Anime', 'Visual Novel', 'Dating Sim', 'Sexual Content', 'Cute', 'Romance', 'Story Rich', 'Multiple Endings', 'Singleplayer', 'Gore', '2D', 'Interactive Fiction', 'Violent', 'Text-Based', 'Conversation', 'Dark Humor', 'Casual', 'Indie', 'Choose Your Own Adventure']"
218620,PAYDAY 2,2013-08-13,True,False,True,Very Positive,90,396801,9.99,9.99,0.0,"PAYDAY 2 is an action-packed, four-player co-op shooter that once again lets gamers don the masks of the original PAYDAY crew - Dallas, Hoxton, Wolf and Chains - as they descend on Washington DC for an epic crime spree.","['Co-op', 'Action', 'FPS', 'Heist', 'Looter Shooter', 'Multiplayer', 'Online Co-Op', 'Stealth', 'Crime', 'Shooter', 'Team-Based', 'First-Person', 'Great Soundtrack', 'Gun Customization', 'Tactical', 'PvE', 'Strategy', 'Singleplayer', 'Funny', 'Simulation']"
391730,Crashlands,2016-01-21,True,False,False,Very Positive,89,3008,14.99,14.99,0.0,"Fight and tame alien beasts, craft resources into menacing weaponry, befriend the outlandish locals, and go toe-to-chin with a world-domineering maniac.","['Open World Survival Craft', 'Comedy', 'Top-Down', 'Crafting', '2D', 'RPG', 'Indie', 'Adventure', 'Open World', 'Story Rich', 'Funny', 'Action', 'Sandbox', 'Survival', 'Singleplayer', 'Multiplayer', 'Action RPG', 'Female Protagonist', 'Touch-Friendly', 'Co-op']"
1036950,Super Jigsaw Puzzle: Generations,2019-04-04,True,False,False,Overwhelmingly Positive,95,747,0.0,0.0,0.0,"If you like to make puzzles, Super Jigsaw Puzzle is your game. Enjoy its comfortable and intuitive interface and its relaxing music that will allow you to concentrate on the difficult task of solving these beautiful photos that pose a real challenge for lovers of puzzles.","['Family Friendly', 'Free to Play', 'Puzzle', 'Tabletop', 'Solitaire', 'Replay Value', 'Minimalist', 'GameMaker', 'Singleplayer', 'Casual', 'Relaxing', 'Indie', 'Difficult', 'Board Game', 'Atmospheric', 'Time Management', 'Stylized', 'Funny', 'Crafting', 'Cute']"
1100160,Touhou Seirensen ~ Undefined Fantastic Object.,2020-06-05,True,False,False,Very Positive,97,214,14.99,14.99,0.0,アレは何だ？　鳥か？　妖精か？ 謎に満ちた未確認幻想物体が、君を未知の世界に誘う！ ファンタスティックでレトロな弾幕シューティング幻想,"['Indie', 'Action', ""Shoot 'Em Up"", 'Bullet Hell', 'Female Protagonist', 'Faith', 'Singleplayer', '2D', 'Great Soundtrack', 'Difficult', 'Anime', 'Arcade']"
1194830,Master Bladesmith,2020-02-03,True,False,False,Very Positive,84,335,29.99,29.99,0.0,"This unique RPG blends VR action and progression. Mine materials, buy equipment, build your arsenal by crafting more and more powerful blades. Battle in the Time Chamber to test your creations as you progress through levels, and build your character as you upgrade your equipment.","['Action', 'RPG', 'VR', 'Indie', 'Early Access', 'Simulation', 'Crafting', 'Singleplayer']"
1400870,When The Night Comes,2021-08-09,True,True,True,Very Positive,94,188,12.99,12.99,0.0,"When The Night Comes is a queer, narrative-driven, supernatural visual novel.","['LGBTQ+', 'Visual Novel', 'Dating Sim', 'Romance', 'Supernatural', 'Horror', 'Dark Fantasy', 'Dark Humor', 'Interactive Fiction', 'Story Rich', 'Choices Matter', 'Multiple Endings', 'Gothic', 'Magic', 'Otome', 'Vampire', 'Werewolves', 'Casual', 'Singleplayer', 'Indie']"
2116850,Another Farm Roguelike,2022-11-30,True,False,False,Very Positive,86,198,2.99,2.99,0.0,Another Farm Roguelike is a 2D farming & crafting game with rougelike elements where your job is to earn as much money as possible to pay the rent. Start from scratch and build the most profitable farm you can make as soon as possible. Work hard to be able to afford the rent.,"['Farming Sim', 'Roguelike', 'Procedural Generation', 'Simulation', 'Crafting', 'Immersive Sim', 'Traditional Roguelike', 'Building', 'Pixel Graphics', 'Top-Down', 'Resource Management', 'Automation', 'Colorful', 'Inventory Management', 'Cute', 'Management', 'Casual', 'Economy', 'Cooking', 'Mining']"
63610,Riven: The Sequel to MYST,2010-08-04,True,True,False,Very Positive,87,985,5.99,5.99,0.0,"Prepare to enter a world ""torn asunder"" by timeless, unresolved conflicts--a world of incomparable beauty, intrigue, and betrayal. Prepare to go to Riven. Journey through vast, awe-inspiring landscapes, where clouds sit nestled in a deep blue sky and the rolling sea waters shimmer from bright morning sunlight.","['Adventure', 'Puzzle', 'Point & Click', 'Exploration', 'Classic', 'Story Rich', 'Difficult', 'First-Person', 'Casual', 'Atmospheric', 'Beautiful', ""1990's"", 'FMV', 'Steampunk', 'Singleplayer', 'Mystery', 'Surreal', 'Great Soundtrack', 'Sci-fi', 'Nostalgia']"
339230,ZOMBI,2015-08-18,True,False,False,Mixed,63,2216,19.99,19.99,0.0,"London is falling. Are you prepared? The Last Blight is upon us. It was foretold. For the second time in history, a great plague has shrouded London in a fog of death. Big Ben tolls as thousands of unprepared die, or worse, are infected by a sickness more gruesome than death.","['Zombies', 'Survival', 'Survival Horror', 'Action', 'First-Person', 'Horror', 'Open World', 'Multiplayer', 'Adventure', 'Gore', 'Singleplayer', 'FPS', 'Perma Death', 'Atmospheric', 'Violent', 'Shooter', 'Crafting', 'Post-apocalyptic', 'Co-op', 'Roguelike']"
536270,Ancestors: The Humankind Odyssey,2020-08-27,True,False,False,Very Positive,80,5695,39.99,39.99,0.0,"Survive your evolution in Neogene Africa starting 10 million years ago. Ancestors: The Humankind Odyssey is a third-person open world survival game where you Explore, Expand, and Evolve to advance your clan to the next generation in the exciting new adventure from Panache Digital Games.","['Open World Survival Craft', 'Open World', 'Exploration', 'Survival', 'Adventure', 'Singleplayer', 'Crafting', 'RPG', 'Simulation', 'Action', 'Atmospheric', 'Third Person', 'Immersive Sim', 'Nature', 'Multiplayer', 'Choices Matter', 'Historical', 'Indie', 'Action-Adventure', 'Science']"
617830,SUPERHOT VR,2017-05-25,True,False,False,Very Positive,83,6157,24.99,24.99,0.0,"Lose track of what’s real. Commit yourself, body and mind. Confront the evocative, elegantly brutal world of SUPERHOT VR. Enemies pouring into the room from all sides, dozens of bullets coursing through the air... Wait. Something seems different in here...","['VR', 'Shooter', 'Bullet Time', 'Puzzle', 'FPS', 'Time Manipulation', 'First-Person', 'Atmospheric', 'Cyberpunk', 'Cinematic', 'Action', 'Singleplayer', 'Sci-fi', 'Minimalist', 'Adventure', 'Artificial Intelligence', 'Hero Shooter', 'Combat', 'Retro', 'Old School']"
762220,Afterparty,2020-10-22,True,True,False,Mostly Positive,72,512,19.99,19.99,0.0,"In Afterparty, you are Milo and Lola, recently deceased best buds who suddenly find themselves staring down an eternity in Hell. But there's a loophole: outdrink Satan and he'll grant you re-entry to Earth.","['Indie', 'Narrative', 'Supernatural', 'Comedy', 'Adventure', 'Dark Comedy', 'Choices Matter', 'Story Rich', 'Atmospheric', 'Singleplayer', 'Point & Click', '2.5D', 'Dark Humor', 'Interactive Fiction', 'Choose Your Own Adventure', 'Psychedelic', 'Colorful', 'Fantasy', 'Drama', 'Multiple Endings']"
833040,Hiveswap Friendsim,2018-04-13,True,True,True,Very Positive,93,1091,2.59,12.99,80.0,"You just crash-landed on Alternia, and you’re DESPERATE for friendship! Anyone will do...wait, who are those two trolls approaching you? A darkly comedic episodic visual novel set in the Homestuck/Hiveswap universe.","['Visual Novel', 'Casual', 'Indie', 'Simulation', 'Violent', 'Adventure', 'Dating Sim', 'RPG', 'Psychological Horror', 'Memes', 'Singleplayer', 'Great Soundtrack', 'LGBTQ+', 'Story Rich', 'Music', 'Anime', 'Cute', 'Cartoon', 'First-Person', 'Funny']"
